ea,kind,original,demangled,alias
2306344,function,_ZNK15TParticleDataEx12getDirectionEv,TParticleDataEx::getDirection(void),TParticleDataEx_getDirection_void
2306392,function,_ZN15TParticleDataEx12setDirectionEi,TParticleDataEx::setDirection(int),TParticleDataEx_setDirection_int
2306448,function,_ZNK15TParticleDataEx13getPlayerLookEv,TParticleDataEx::getPlayerLook(void),TParticleDataEx_getPlayerLook_void
2306472,function,_ZN15TParticleDataEx13setPlayerLookEb,TParticleDataEx::setPlayerLook(bool),TParticleDataEx_setPlayerLook_bool
2306868,function,_ZN15TParticleDataEx19receiveEventForGaniERK7TString12script_eventP9TGraalVar,"TParticleDataEx::receiveEventForGani(TString const&,script_event,TGraalVar *)",TParticleDataEx_receiveEventForGani_TString_const_script_event_TGraalVar
2306960,function,_ZN15TParticleDataEx10setPolygonEP9TGraalVar,TParticleDataEx::setPolygon(TGraalVar *),TParticleDataEx_setPolygon_TGraalVar
2307100,function,_ZNK15TParticleDataEx14getPolyMinMaxXEPfS0_,"TParticleDataEx::getPolyMinMaxX(float *,float *)",TParticleDataEx_getPolyMinMaxX_float_float
2307356,function,_ZNK15TParticleDataEx14getPolyMinMaxYEPfS0_,"TParticleDataEx::getPolyMinMaxY(float *,float *)",TParticleDataEx_getPolyMinMaxY_float_float
2307616,function,_ZN15TParticleDataEx19getDrawPointsMatrixEv,TParticleDataEx::getDrawPointsMatrix(void),TParticleDataEx_getDrawPointsMatrix_void
2307700,function,_ZN15TParticleDataEx21clearDrawPointsMatrixEv,TParticleDataEx::clearDrawPointsMatrix(void),TParticleDataEx_clearDrawPointsMatrix_void
2307744,function,_ZN15TParticleDataEx16destroyVariablesEv,TParticleDataEx::destroyVariables(void),TParticleDataEx_destroyVariables_void
2307868,function,_ZN15TParticleDataExD2Ev,TParticleDataEx::~TParticleDataEx(),TParticleDataEx_TParticleDataEx
2307924,function,_ZN13TParticleData5clearEv,TParticleData::clear(void),TParticleData_clear_void
2308076,function,_ZN15TParticleDataEx16copyFromTemplateEPS_,TParticleDataEx::copyFromTemplate(TParticleDataEx*),TParticleDataEx_copyFromTemplate_TParticleDataEx
2308456,function,_ZN13TParticleData19setParticleTemplateEP8TShowImg,TParticleData::setParticleTemplate(TShowImg *),TParticleData_setParticleTemplate_TShowImg
2308772,function,_ZN15TParticleDataEx13getDrawPointsEi,TParticleDataEx::getDrawPoints(int),TParticleDataEx_getDrawPoints_int
2308908,function,_ZNK15TParticleDataEx12isInsidePolyERK11TFloatPoint,TParticleDataEx::isInsidePoly(TFloatPoint const&),TParticleDataEx_isInsidePoly_TFloatPoint_const
2309372,function,_ZN15TParticleDataEx12setCodedTextERK7TString,TParticleDataEx::setCodedText(TString const&),TParticleDataEx_setCodedText_TString_const
2309728,function,_ZNK15TParticleDataEx12getCodedTextEv,TParticleDataEx::getCodedText(void),TParticleDataEx_getCodedText_void
2309896,function,_ZN15TParticleDataEx15setCodedPolygonERK7TString,TParticleDataEx::setCodedPolygon(TString const&),TParticleDataEx_setCodedPolygon_TString_const
2310112,function,_ZN15TParticleDataEx23setTexturedCodedPolygonERK7TString,TParticleDataEx::setTexturedCodedPolygon(TString const&),TParticleDataEx_setTexturedCodedPolygon_TString_const
2311116,function,_ZN8TShowImg4getzEv,TShowImg::getz(void),TShowImg_getz_void
2311924,function,_ZN8TShowImgD2Ev,TShowImg::~TShowImg(),TShowImg_TShowImg
2312044,function,_ZN8TShowImgD0Ev,TShowImg::~TShowImg(),TShowImg_TShowImg__2
2312076,function,_ZN8TShowImg14addDrawObjectsEP7TPlayer,TShowImg::addDrawObjects(TPlayer *),TShowImg_addDrawObjects_TPlayer
2312564,function,_ZN8TShowImg12receiveEventERK7TString12script_eventP9TGraalVar,"TShowImg::receiveEvent(TString const&,script_event,TGraalVar *)",TShowImg_receiveEvent_TString_const_script_event_TGraalVar
2312672,function,_ZN8TShowImg10readStringEv,TShowImg::readString(void),TShowImg_readString_void
2313668,function,_ZN8TShowImg21onResourceFileUpdatedERK7TString,TShowImg::onResourceFileUpdated(TString const&),TShowImg_onResourceFileUpdated_TString_const
2314136,function,_ZN12TShowImgListC1Ev,TShowImgList::TShowImgList(void),TShowImgList_TShowImgList_void
2314200,function,_ZN12TShowImgList9clearListEv,TShowImgList::clearList(void),TShowImgList_clearList_void
2314324,function,_ZN12TShowImgListD1Ev,TShowImgList::~TShowImgList(),TShowImgList_TShowImgList
2314372,function,_ZN12TShowImgList3AddEP8TShowImg,TShowImgList::Add(TShowImg *),TShowImgList_Add_TShowImg
2314680,function,_ZN12TShowImgList10getByIndexEi,TShowImgList::getByIndex(int),TShowImgList_getByIndex_int
2314748,function,_ZN12TShowImgList13getByImgIndexEi,TShowImgList::getByImgIndex(int),TShowImgList_getByImgIndex_int
2314888,function,_ZN18TShowImgPropertiesC1Ev,TShowImgProperties::TShowImgProperties(void),TShowImgProperties_TShowImgProperties_void
2315044,function,_ZN8TShowImgC1EP12TServerLevel,TShowImg::TShowImg(TServerLevel *),TShowImg_TShowImg_TServerLevel
2315276,function,_ZN8TShowImg9isVisibleEv,TShowImg::isVisible(void),TShowImg_isVisible_void
2315508,function,_ZN8TShowImg15setLevelVisibleEb,TShowImg::setLevelVisible(bool),TShowImg_setLevelVisible_bool
2315592,function,_ZN8TShowImg12setImageTypeEi,TShowImg::setImageType(int),TShowImg_setImageType_int
2315604,function,_ZN8TShowImg14tilewidthplainEv,TShowImg::tilewidthplain(void),TShowImg_tilewidthplain_void
2315612,function,_ZN8TShowImg9pixelsizeEP13TParticleDataP15TParticleDataEx,"TShowImg::pixelsize(TParticleData *,TParticleDataEx *)",TShowImg_pixelsize_TParticleData_TParticleDataEx
2316328,function,_ZN8TShowImg9pixelsizeEv,TShowImg::pixelsize(void),TShowImg_pixelsize_void
2316372,function,_ZN8TShowImg8tilesizeEv,TShowImg::tilesize(void),TShowImg_tilesize_void
2316448,function,_ZN8TShowImg13getOrderPointEv,TShowImg::getOrderPoint(void),TShowImg_getOrderPoint_void
2316720,function,_ZNK8TShowImg18getImagePartStringEv,TShowImg::getImagePartString(void),TShowImg_getImagePartString_void
2317088,function,_ZN8TShowImg12setImagePartEiiii,"TShowImg::setImagePart(int,int,int,int)",TShowImg_setImagePart_int_int_int_int
2317176,function,_ZN8TShowImg17drawShowImage_ImgEP7TPlayerfffiP13TParticleDataP15TParticleDataEx,"TShowImg::drawShowImage_Img(TPlayer *,float,float,float,int,TParticleData *,TParticleDataEx *)",TShowImg_drawShowImage_Img_TPlayer_float_float_float_int_TParticleData_TParticleDataEx
2317520,function,_ZN8TShowImg18drawShowImage_PolyEP7TPlayerfffibP13TParticleDataP15TParticleDataEx,"TShowImg::drawShowImage_Poly(TPlayer *,float,float,float,int,bool,TParticleData *,TParticleDataEx *)",TShowImg_drawShowImage_Poly_TPlayer_float_float_float_int_bool_TParticleData_TParticleDataEx
2318452,function,_ZN8TShowImg20drawShowImage_SpriteEP7TPlayerfffiP15TParticleDataEx,"TShowImg::drawShowImage_Sprite(TPlayer *,float,float,float,int,TParticleDataEx *)",TShowImg_drawShowImage_Sprite_TPlayer_float_float_float_int_TParticleDataEx
2318616,function,_ZN8TShowImg18drawShowImage_TextEP7TPlayeriiP13TParticleDataP15TParticleDataEx,"TShowImg::drawShowImage_Text(TPlayer *,int,int,TParticleData *,TParticleDataEx *)",TShowImg_drawShowImage_Text_TPlayer_int_int_TParticleData_TParticleDataEx
2319472,function,_ZN8TShowImg4drawEP7TPlayer,TShowImg::draw(TPlayer *),TShowImg_draw_TPlayer
2320256,function,_ZN8TShowImg18checkAttachToOwnerEv,TShowImg::checkAttachToOwner(void),TShowImg_checkAttachToOwner_void
2320512,function,_ZN8TShowImg13playAnimationEv,TShowImg::playAnimation(void),TShowImg_playAnimation_void
2320712,function,_ZN8TShowImg9showImageERK7TString,TShowImg::showImage(TString const&),TShowImg_showImage_TString_const
2320856,function,_ZN8TShowImg10showSpriteERK7TString,TShowImg::showSprite(TString const&),TShowImg_showSprite_TString_const
2320908,function,_ZN8TShowImg8showTextERK7TString,TShowImg::showText(TString const&),TShowImg_showText_TString_const
2320960,function,_ZN8TShowImg9showText2ERK7TStringS2_S2_,"TShowImg::showText2(TString const&,TString const&,TString const&)",TShowImg_showText2_TString_const_TString_const_TString_const
2321052,function,_ZN8TShowImg8showPolyERK7TString,TShowImg::showPoly(TString const&),TShowImg_showPoly_TString_const
2321104,function,_ZN8TShowImg16showTexturedPolyERK7TString,TShowImg::showTexturedPoly(TString const&),TShowImg_showTexturedPoly_TString_const
2321156,function,_ZN8TShowImg8showPolyEiP9TGraalVar,"TShowImg::showPoly(int,TGraalVar *)",TShowImg_showPoly_int_TGraalVar
2321240,function,_ZN8TShowImg7showAniERK7TString,TShowImg::showAni(TString const&),TShowImg_showAni_TString_const
2321292,function,_ZN8TShowImg11writeStringERK7TString,TShowImg::writeString(TString const&),TShowImg_writeString_TString_const
2321884,function,_ZN8TShowImg17getRotationCenterEP7TPlayerfffbP13TParticleDataP15TParticleDataEx,"TShowImg::getRotationCenter(TPlayer *,float,float,float,bool,TParticleData *,TParticleDataEx *)",TShowImg_getRotationCenter_TPlayer_float_float_float_bool_TParticleData_TParticleDataEx
2322732,function,_ZN8TShowImg20drawWithImgTransformEP7TPlayer,TShowImg::drawWithImgTransform(TPlayer *),TShowImg_drawWithImgTransform_TPlayer
2323008,function,_ZN8TShowImg17getRotationCenterEP7TPlayer,TShowImg::getRotationCenter(TPlayer *),TShowImg_getRotationCenter_TPlayer
2323160,function,_ZN8TShowImg14getNetPropertyEP13TServerPlayeri,"TShowImg::getNetProperty(TServerPlayer *,int)",TShowImg_getNetProperty_TServerPlayer_int
2324448,function,_ZN8TShowImg11getPositionEv,TShowImg::getPosition(void),TShowImg_getPosition_void
2324628,function,_ZN8TShowImg11setPositionERK13T3DFloatPoint,TShowImg::setPosition(T3DFloatPoint const&),TShowImg_setPosition_T3DFloatPoint_const
2324868,function,_ZN8TShowImg6getAniEv,TShowImg::getAni(void),TShowImg_getAni_void
2324936,function,_ZN8TShowImg6setAniERK7TString,TShowImg::setAni(TString const&),TShowImg_setAni_TString_const
2325008,jump_thunk,j_._ZN8TShowImg6setAniERK7TString,TShowImg::setAni(TString const&),jump_TShowImg_setAni_TString_const
2325012,function,_ZN8TShowImg12setDimensionEi,TShowImg::setDimension(int),TShowImg_setDimension_int
2325076,jump_thunk,j_._ZN8TShowImg12setDimensionEi,TShowImg::setDimension(int),jump_TShowImg_setDimension_int
2325080,function,_ZN8TShowImg6setDirEi,TShowImg::setDir(int),TShowImg_setDir_int
2325132,jump_thunk,j_._ZN8TShowImg6setDirEi,TShowImg::setDir(int),jump_TShowImg_setDir_int
2325136,function,_ZN8TShowImg7setFontERK7TString,TShowImg::setFont(TString const&),TShowImg_setFont_TString_const
2325188,jump_thunk,j_._ZN8TShowImg7setFontERK7TString,TShowImg::setFont(TString const&),jump_TShowImg_setFont_TString_const
2325192,function,_ZN8TShowImg8getImageEv,TShowImg::getImage(void),TShowImg_getImage_void
2325300,function,_ZN8TShowImg8setImageERK7TString,TShowImg::setImage(TString const&),TShowImg_setImage_TString_const
2325304,jump_thunk,j_._ZN8TShowImg8setImageERK7TString,TShowImg::setImage(TString const&),jump_TShowImg_setImage_TString_const
2325308,function,_ZN8TShowImg13getImageIndexEv,TShowImg::getImageIndex(void),TShowImg_getImageIndex_void
2325316,jump_thunk,j_._ZN8TShowImg13getImageIndexEv,TShowImg::getImageIndex(void),jump_TShowImg_getImageIndex_void
2325320,function,_ZN8TShowImg8getLayerEv,TShowImg::getLayer(void),TShowImg_getLayer_void
2325352,jump_thunk,j_._ZN8TShowImg8getLayerEv,TShowImg::getLayer(void),jump_TShowImg_getLayer_void
2325356,function,_ZN8TShowImg8setLayerEi,TShowImg::setLayer(int),TShowImg_setLayer_int
2325432,jump_thunk,j_._ZN8TShowImg8setLayerEi,TShowImg::setLayer(int),jump_TShowImg_setLayer_int
2325436,function,_ZN8TShowImg15setLayerByOwnerEiP10TServerNPC,"TShowImg::setLayerByOwner(int,TServerNPC *)",TShowImg_setLayerByOwner_int_TServerNPC
2325568,function,_ZN8TShowImg13setPlayerlookEb,TShowImg::setPlayerlook(bool),TShowImg_setPlayerlook_bool
2325620,jump_thunk,j_._ZN8TShowImg13setPlayerlookEb,TShowImg::setPlayerlook(bool),jump_TShowImg_setPlayerlook_bool
2325624,function,_ZN8TShowImg10setPolygonEP9TGraalVar,TShowImg::setPolygon(TGraalVar *),TShowImg_setPolygon_TGraalVar
2325676,jump_thunk,j_._ZN8TShowImg10setPolygonEP9TGraalVar,TShowImg::setPolygon(TGraalVar *),jump_TShowImg_setPolygon_TGraalVar
2325680,function,_ZN8TShowImg8setStyleERK7TString,TShowImg::setStyle(TString const&),TShowImg_setStyle_TString_const
2325732,jump_thunk,j_._ZN8TShowImg8setStyleERK7TString,TShowImg::setStyle(TString const&),jump_TShowImg_setStyle_TString_const
2325736,function,_ZN8TShowImg7setTextERK7TString,TShowImg::setText(TString const&),TShowImg_setText_TString_const
2325788,jump_thunk,j_._ZN8TShowImg7setTextERK7TString,TShowImg::setText(TString const&),jump_TShowImg_setText_TString_const
2325792,function,_ZN8TShowImg18getParticleEmitterEv,TShowImg::getParticleEmitter(void),TShowImg_getParticleEmitter_void
2325880,jump_thunk,j_._ZN8TShowImg18getParticleEmitterEv,TShowImg::getParticleEmitter(void),jump_TShowImg_getParticleEmitter_void
2325884,function,_ZN8TShowImg16getAttachToOwnerEv,TShowImg::getAttachToOwner(void),TShowImg_getAttachToOwner_void
2325892,jump_thunk,j_._ZN8TShowImg16getAttachToOwnerEv,TShowImg::getAttachToOwner(void),jump_TShowImg_getAttachToOwner_void
2325896,function,_ZN8TShowImg16setAttachToOwnerEb,TShowImg::setAttachToOwner(bool),TShowImg_setAttachToOwner_bool
2326336,jump_thunk,j_._ZN8TShowImg16setAttachToOwnerEb,TShowImg::setAttachToOwner(bool),jump_TShowImg_setAttachToOwner_bool
2326340,function,_ZN8TShowImg15getAttachOffsetEv,TShowImg::getAttachOffset(void),TShowImg_getAttachOffset_void
2326440,function,_ZN8TShowImg15setAttachOffsetERK13T3DFloatPoint,TShowImg::setAttachOffset(T3DFloatPoint const&),TShowImg_setAttachOffset_T3DFloatPoint_const
2326772,function,_Z29TShowImg_initStaticScriptVarsv,TShowImg_initStaticScriptVars(void),TShowImg_initStaticScriptVars_void
2326820,function,_ZN18TShowImgPropertiesD2Ev,TShowImgProperties::~TShowImgProperties(),TShowImgProperties_TShowImgProperties
2326848,function,_ZThn16_N18TShowImgPropertiesD1Ev,`non-virtual thunk to'TShowImgProperties::~TShowImgProperties(),non_virtual_thunk_to_TShowImgProperties_TShowImgProperties
2326856,function,_ZN18TShowImgPropertiesD0Ev,TShowImgProperties::~TShowImgProperties(),TShowImgProperties_TShowImgProperties__2
2326912,function,_ZThn16_N18TShowImgPropertiesD0Ev,`non-virtual thunk to'TShowImgProperties::~TShowImgProperties(),non_virtual_thunk_to_TShowImgProperties_TShowImgProperties__2
2327432,function,_ZN16TParticleEmitter12receiveEventERK7TString12script_eventP9TGraalVar,"TParticleEmitter::receiveEvent(TString const&,script_event,TGraalVar *)",TParticleEmitter_receiveEvent_TString_const_script_event_TGraalVar
2327636,function,_ZN17TParticleModifierD2Ev,TParticleModifier::~TParticleModifier(),TParticleModifier_TParticleModifier
2327796,function,_ZN17TParticleModifierD0Ev,TParticleModifier::~TParticleModifier(),TParticleModifier_TParticleModifier__2
2328028,function,_Z14anglestovectorfff,"anglestovector(float,float,float)",anglestovector_float_float_float
2328296,function,_ZN27TParticleModifierPropertiesC2Ev,TParticleModifierProperties::TParticleModifierProperties(void),TParticleModifierProperties_TParticleModifierProperties_void
2328452,function,_ZN17TParticleModifierC2E16particle_modtypeff,"TParticleModifier::TParticleModifier(particle_modtype,float,float)",TParticleModifier_TParticleModifier_particle_modtype_float_float
2328680,function,_ZN17TParticleModifier14addVarModifierERK7TStringS2_ff,"TParticleModifier::addVarModifier(TString const&,TString const&,float,float)",TParticleModifier_addVarModifier_TString_const_TString_const_float_float
2329008,function,_ZN17TParticleModifier7processEP13TParticleDataP21TParticleModifierUserbjf,"TParticleModifier::process(TParticleData *,TParticleModifierUser *,bool,uint,float)",TParticleModifier_process_TParticleData_TParticleModifierUser_bool_uint_float
2329720,function,_ZN26TParticleEmitterPropertiesC1Ev,TParticleEmitterProperties::TParticleEmitterProperties(void),TParticleEmitterProperties_TParticleEmitterProperties_void
2329896,function,_ZN16TParticleEmitterC2EP8TShowImg,TParticleEmitter::TParticleEmitter(TShowImg *),TParticleEmitter_TParticleEmitter_TShowImg
2330440,function,_ZN16TParticleEmitter18addToFreeParticlesEP13TParticleData,TParticleEmitter::addToFreeParticles(TParticleData *),TParticleEmitter_addToFreeParticles_TParticleData
2330584,function,_ZN16TParticleEmitter15getFreeParticleEv,TParticleEmitter::getFreeParticle(void),TParticleEmitter_getFreeParticle_void
2330660,function,_ZN16TParticleEmitter14removeParticleEP13TParticleData,TParticleEmitter::removeParticle(TParticleData *),TParticleEmitter_removeParticle_TParticleData
2330780,function,_ZN16TParticleEmitter15removeParticlesEv,TParticleEmitter::removeParticles(void),TParticleEmitter_removeParticles_void
2330900,jump_thunk,j_._ZN16TParticleEmitter15removeParticlesEv,TParticleEmitter::removeParticles(void),jump_TParticleEmitter_removeParticles_void
2330904,function,_ZN16TParticleEmitter15removeModifiersEv,TParticleEmitter::removeModifiers(void),TParticleEmitter_removeModifiers_void
2331216,jump_thunk,j_._ZN16TParticleEmitter15removeModifiersEv,TParticleEmitter::removeModifiers(void),jump_TParticleEmitter_removeModifiers_void
2331220,function,_ZN16TParticleEmitterD2Ev,TParticleEmitter::~TParticleEmitter(),TParticleEmitter_TParticleEmitter
2331324,function,_ZN16TParticleEmitterD0Ev,TParticleEmitter::~TParticleEmitter(),TParticleEmitter_TParticleEmitter__2
2331356,function,_ZN16TParticleEmitter11addModifierEP5TListRK7TStringff,"TParticleEmitter::addModifier(TList *,TString const&,float,float)",TParticleEmitter_addModifier_TList_TString_const_float_float
2331544,function,_ZN16TParticleEmitter17addGlobalModifierERK7TStringff,"TParticleEmitter::addGlobalModifier(TString const&,float,float)",TParticleEmitter_addGlobalModifier_TString_const_float_float
2331780,function,_ZN16TParticleEmitter16addLocalModifierERK7TStringff,"TParticleEmitter::addLocalModifier(TString const&,float,float)",TParticleEmitter_addLocalModifier_TString_const_float_float
2332016,function,_ZN16TParticleEmitter19addTemplateModifierERK7TStringff,"TParticleEmitter::addTemplateModifier(TString const&,float,float)",TParticleEmitter_addTemplateModifier_TString_const_float_float
2332252,function,_ZN16TParticleEmitter22getParticleDropEmitterEv,TParticleEmitter::getParticleDropEmitter(void),TParticleEmitter_getParticleDropEmitter_void
2332344,jump_thunk,j_._ZN16TParticleEmitter22getParticleDropEmitterEv,TParticleEmitter::getParticleDropEmitter(void),jump_TParticleEmitter_getParticleDropEmitter_void
